User_id,Day_name,Hour_of_Day,month_id,Watch_date,Month_Name,Day_classification,TV_Channel,Watch_Time,Duration,userid,Region,Age_Group,Race,Gender,email_flag,SM_Flag
903994,Mon,18,201601,2016-01-04,Jan,Weekday,Trace TV,18:09:00,00:02:00,903994,Western Cape,Young Adults,coloured,male,1,1
802352,Wed,9,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,09:04:00,00:10:06,802352,Uncategorized,Infants,None,Unknown,1,1
866125,Wed,17,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,17:01:00,00:00:42,866125,Gauteng,Young Adults,indian_asian,male,1,1
2384970,Fri,15,201603,2016-03-25,Mar,Weekday,ICC Cricket World Cup 2011,15:23:00,00:00:10,2384970,Kwazulu Natal,Adults,coloured,male,1,1
793571,Tue,17,201602,2016-02-02,Feb,Weekday,SawSee,17:18:00,00:01:33,793571,Eastern Cape,Children,white,female,1,1
793571,Fri,16,201603,2016-03-18,Mar,Weekday,Boomerang,16:56:00,00:00:10,793571,Eastern Cape,Children,white,female,1,1
793571,Sun,4,201603,2016-03-20,Mar,Weekend,Channel O,04:25:00,00:17:15,793571,Eastern Cape,Children,white,female,1,1
793571,Wed,6,201602,2016-02-03,Feb,Weekday,Boomerang,06:43:00,00:01:13,793571,Eastern Cape,Children,white,female,1,1
819248,Thu,10,201603,2016-03-31,Mar,Weekday,Channel O,10:01:00,00:04:45,819248,Uncategorized,Infants,None,Unknown,1,1
820321,Sat,8,201601,2016-01-09,Jan,Weekend,Cartoon Network,08:25:00,00:00:40,820321,Kwazulu Natal,Young Adults,indian_asian,male,1,1
892453,Thu,9,201603,2016-03-24,Mar,Weekday,Supersport Live Events,09:09:00,00:00:06,892453,Gauteng,Young Adults,indian_asian,male,1,1
892453,Sat,15,201603,2016-03-26,Mar,Weekend,ICC Cricket World Cup 2011,15:33:00,05:01:12,892453,Gauteng,Young Adults,indian_asian,male,1,1
822560,Sun,8,201602,2016-02-28,Feb,Weekend,Channel O,08:09:00,00:00:00,822560,Eastern Cape,Young Adults,white,male,1,1
787656,Mon,8,201602,2016-02-15,Feb,Weekday,Channel O,08:40:00,00:11:15,787656,Gauteng,Young Adults,black,male,1,1
939566,Sat,15,201601,2016-01-09,Jan,Weekend,Supersport Live Events,15:40:00,00:22:02,939566,Mpumalanga,Young Adults,None,male,1,1
771778,Fri,13,201602,2016-02-05,Feb,Weekday,Supersport Live Events,13:47:00,00:04:12,771778,Eastern Cape,Young Adults,black,male,1,1
808915,Sat,5,201602,2016-02-20,Feb,Weekend,SuperSport Blitz,05:34:00,00:01:14,808915,Kwazulu Natal,Adults,black,male,1,1
808915,Sun,13,201602,2016-02-21,Feb,Weekend,Supersport Live Events,13:45:00,00:00:50,808915,Kwazulu Natal,Adults,black,male,1,1
808916,Fri,11,201602,2016-02-19,Feb,Weekday,E! Entertainment,11:03:00,00:01:42,808916,Western Cape,Adults,None,male,1,1
808916,Fri,20,201602,2016-02-19,Feb,Weekday,Boomerang,20:15:00,00:00:00,808916,Western Cape,Adults,None,male,1,1
831679,Tue,3,201603,2016-03-01,Mar,Weekday,Supersport Live Events,03:17:00,00:00:50,831679,Gauteng,Young Adults,coloured,male,1,1
808917,Sat,18,201602,2016-02-27,Feb,Weekend,Break in transmission,18:13:00,00:00:26,808917,Gauteng,Young Adults,black,male,1,1
808917,Sun,20,201602,2016-02-28,Feb,Weekend,Supersport Live Events,20:20:00,00:00:24,808917,Gauteng,Young Adults,black,male,1,1
939570,Wed,23,201603,2016-03-30,Mar,Weekday,kykNET,23:52:00,00:01:24,939570,Gauteng,Young Adults,None,male,1,1
880213,Wed,19,201603,2016-03-30,Mar,Weekday,Africa Magic,19:13:00,00:00:11,880213,Gauteng,Young Adults,indian_asian,male,1,1
2255459,Wed,8,201603,2016-03-09,Mar,Weekday,SawSee,08:51:00,00:00:15,2255459,Mpumalanga,Young Adults,black,male,1,1
2255459,Tue,2,201603,2016-03-29,Mar,Weekday,Channel O,02:23:00,00:07:54,2255459,Mpumalanga,Young Adults,black,male,1,1
808921,Wed,6,201603,2016-03-02,Mar,Weekday,Trace TV,06:01:00,00:18:27,808921,Mpumalanga,Young Adults,black,male,1,1
808921,Sun,15,201603,2016-03-06,Mar,Weekend,Channel O,15:58:00,00:00:48,808921,Mpumalanga,Young Adults,black,male,1,1
831683,Thu,19,201602,2016-02-25,Feb,Weekday,CNN,19:48:00,00:00:42,831683,Kwazulu Natal,Adults,indian_asian,male,1,1
831683,Thu,15,201602,2016-02-25,Feb,Weekday,Africa Magic,15:59:00,00:00:00,831683,Kwazulu Natal,Adults,indian_asian,male,1,1
831683,Fri,7,201603,2016-03-04,Mar,Weekday,ICC Cricket World Cup 2011,07:21:00,00:00:00,831683,Kwazulu Natal,Adults,indian_asian,male,1,1
761775,Thu,14,201602,2016-02-04,Feb,Weekday,Cartoon Network,14:12:00,00:02:15,761775,Gauteng,Young Adults,None,male,1,1
761775,Mon,15,201601,2016-01-25,Jan,Weekday,SuperSport Blitz,15:59:00,00:01:14,761775,Gauteng,Young Adults,None,male,1,1
866131,Mon,17,201603,2016-03-07,Mar,Weekday,Boomerang,17:16:00,00:00:03,866131,Western Cape,Adults,black,male,1,1
904019,Tue,16,201603,2016-03-29,Mar,Weekday,Africa Magic,16:03:00,00:14:57,904019,Gauteng,Young Adults,black,female,1,1
939575,Thu,21,201603,2016-03-10,Mar,Weekday,Africa Magic,21:30:00,00:01:22,939575,Gauteng,Young Adults,black,male,1,1
808923,Sun,18,201602,2016-02-21,Feb,Weekend,SuperSport Blitz,18:03:00,00:01:12,808923,Eastern Cape,Young Adults,NONE,male,1,1
808923,Wed,18,201602,2016-02-17,Feb,Weekday,Trace TV,18:45:00,00:13:21,808923,Eastern Cape,Young Adults,NONE,male,1,1
932007,Thu,23,201603,2016-03-31,Mar,Weekday,Boomerang,23:24:00,00:00:00,932007,Free State,Adults,white,male,1,1
892461,Sat,8,201603,2016-03-12,Mar,Weekend,SawSee,08:24:00,00:01:18,892461,Kwazulu Natal,Young Adults,indian_asian,male,1,1
892461,Wed,3,201603,2016-03-09,Mar,Weekday,SawSee,03:54:00,00:00:00,892461,Kwazulu Natal,Young Adults,indian_asian,male,1,1
2255463,Thu,13,201603,2016-03-31,Mar,Weekday,Boomerang,13:17:00,00:00:54,2255463,Gauteng,Adults,black,male,1,1
808926,Fri,7,201602,2016-02-19,Feb,Weekday,Supersport Live Events,07:20:00,01:29:08,808926,Western Cape,Young Adults,coloured,male,1,1
808926,Sun,6,201602,2016-02-21,Feb,Weekend,Channel O,06:27:00,00:01:48,808926,Western Cape,Young Adults,coloured,male,1,1
808926,Tue,10,201602,2016-02-02,Feb,Weekday,Trace TV,10:17:00,00:01:06,808926,Western Cape,Young Adults,coloured,male,1,1
808926,Thu,6,201602,2016-02-25,Feb,Weekday,Supersport Live Events,06:38:00,00:03:14,808926,Western Cape,Young Adults,coloured,male,1,1
808926,Thu,12,201602,2016-02-18,Feb,Weekday,Cartoon Network,12:00:00,00:21:11,808926,Western Cape,Young Adults,coloured,male,1,1
771783,Mon,12,201602,2016-02-01,Feb,Weekday,Trace TV,12:51:00,00:04:45,771783,Gauteng,Young Adults,indian_asian,male,1,1
771783,Sat,21,201601,2016-01-30,Jan,Weekend,SawSee,21:43:00,00:00:13,771783,Gauteng,Young Adults,indian_asian,male,1,1
2368357,Wed,12,201603,2016-03-02,Mar,Weekday,SuperSport Blitz,12:32:00,00:03:52,2368357,Gauteng,Adults,black,male,1,1
2368357,Tue,10,201603,2016-03-08,Mar,Weekday,Supersport Live Events,10:46:00,00:00:56,2368357,Gauteng,Adults,black,male,1,1
2368357,Tue,15,201603,2016-03-08,Mar,Weekday,Cartoon Network,15:28:00,00:00:00,2368357,Gauteng,Adults,black,male,1,1
2368357,Tue,15,201603,2016-03-08,Mar,Weekday,Trace TV,15:28:00,00:00:00,2368357,Gauteng,Adults,black,male,1,1
788616,Wed,12,201601,2016-01-27,Jan,Weekday,SuperSport Blitz,12:03:00,00:00:06,788616,Gauteng,Adults,black,female,1,1
771785,Sun,16,201602,2016-02-28,Feb,Weekend,ICC Cricket World Cup 2011,16:53:00,00:00:46,771785,Gauteng,Adults,black,male,1,1
630977,Sat,9,201601,2016-01-16,Jan,Weekend,Trace TV,09:52:00,00:00:15,630977,Gauteng,Young Adults,coloured,male,1,1
808928,Sat,19,201602,2016-02-13,Feb,Weekend,Channel O,19:35:00,00:05:30,808928,Gauteng,Adults,black,male,1,1
808928,Tue,12,201603,2016-03-01,Mar,Weekday,ICC Cricket World Cup 2011,12:15:00,00:00:00,808928,Gauteng,Adults,black,male,1,1
831694,Tue,22,201603,2016-03-01,Mar,Weekday,Africa Magic,22:07:00,00:00:02,831694,Limpopo,Young Adults,None,male,1,1
808929,Mon,18,201601,2016-01-11,Jan,Weekday,Africa Magic,18:18:00,00:00:57,808929,Eastern Cape,Young Adults,black,female,1,1
808929,Sun,18,201601,2016-01-24,Jan,Weekend,Cartoon Network,18:35:00,01:32:32,808929,Eastern Cape,Young Adults,black,female,1,1
892465,Sun,18,201603,2016-03-13,Mar,Weekend,Cartoon Network,18:39:00,00:02:31,892465,Gauteng,Adults,black,male,1,1
892465,Mon,10,201603,2016-03-14,Mar,Weekday,Channel O,10:38:00,00:00:36,892465,Gauteng,Adults,black,male,1,1
892465,Fri,14,201603,2016-03-18,Mar,Weekday,CNN,14:04:00,00:00:37,892465,Gauteng,Adults,black,male,1,1
892465,Sat,7,201603,2016-03-19,Mar,Weekend,Vuzu,07:23:00,00:00:20,892465,Gauteng,Adults,black,male,1,1
892465,Thu,10,201603,2016-03-31,Mar,Weekday,Africa Magic,10:45:00,00:00:08,892465,Gauteng,Adults,black,male,1,1
892465,Wed,14,201603,2016-03-30,Mar,Weekday,Africa Magic,14:13:00,00:00:26,892465,Gauteng,Adults,black,male,1,1
820335,Tue,9,201603,2016-03-08,Mar,Weekday,ICC Cricket World Cup 2011,09:19:00,00:22:56,820335,Gauteng,Teens,indian_asian,male,1,1
820335,Sat,5,201603,2016-03-19,Mar,Weekend,Cartoon Network,05:10:00,00:00:06,820335,Gauteng,Teens,indian_asian,male,1,1
820335,Sat,9,201603,2016-03-12,Mar,Weekend,ICC Cricket World Cup 2011,09:38:00,00:00:38,820335,Gauteng,Teens,indian_asian,male,1,1
820335,Sat,9,201603,2016-03-12,Mar,Weekend,ICC Cricket World Cup 2011,09:48:00,00:01:52,820335,Gauteng,Teens,indian_asian,male,1,1
820335,Wed,13,201603,2016-03-09,Mar,Weekday,ICC Cricket World Cup 2011,13:14:00,00:27:16,820335,Gauteng,Teens,indian_asian,male,1,1
820335,Sat,12,201603,2016-03-26,Mar,Weekend,ICC Cricket World Cup 2011,12:44:00,00:04:22,820335,Gauteng,Teens,indian_asian,male,1,1
830836,Wed,11,201603,2016-03-02,Mar,Weekday,Boomerang,11:07:00,00:00:07,830836,Free State,Young Adults,None,male,1,1
770963,Thu,9,201603,2016-03-24,Mar,Weekday,Supersport Live Events,09:45:00,00:23:04,770963,Uncategorized,Infants,None,Unknown,1,1
770963,Thu,9,201602,2016-02-25,Feb,Weekday,ICC Cricket World Cup 2011,09:28:00,00:06:10,770963,Uncategorized,Infants,None,Unknown,1,1
904035,Tue,19,201603,2016-03-29,Mar,Weekday,E! Entertainment,19:34:00,00:05:42,904035,Gauteng,Young Adults,black,male,1,1
868888,Wed,11,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,11:55:00,00:06:54,868888,Gauteng,Young Adults,indian_asian,male,1,1
808930,Mon,8,201602,2016-02-22,Feb,Weekday,Supersport Live Events,08:29:00,00:01:28,808930,Limpopo,Adults,indian_asian,male,1,1
808930,Wed,9,201603,2016-03-02,Mar,Weekday,ICC Cricket World Cup 2011,09:38:00,00:04:30,808930,Limpopo,Adults,indian_asian,male,1,1
808930,Fri,8,201603,2016-03-11,Mar,Weekday,ICC Cricket World Cup 2011,08:40:00,00:00:00,808930,Limpopo,Adults,indian_asian,male,1,1
808930,Wed,11,201602,2016-02-24,Feb,Weekday,ICC Cricket World Cup 2011,11:23:00,00:03:56,808930,Limpopo,Adults,indian_asian,male,1,1
808930,Wed,8,201602,2016-02-24,Feb,Weekday,ICC Cricket World Cup 2011,08:33:00,00:03:44,808930,Limpopo,Adults,indian_asian,male,1,1
808930,Sat,17,201602,2016-02-27,Feb,Weekend,Supersport Live Events,17:11:00,00:00:28,808930,Limpopo,Adults,indian_asian,male,1,1
808930,Tue,15,201602,2016-02-23,Feb,Weekday,ICC Cricket World Cup 2011,15:26:00,00:00:08,808930,Limpopo,Adults,indian_asian,male,1,1
808930,Wed,12,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,12:19:00,00:23:08,808930,Limpopo,Adults,indian_asian,male,1,1
879414,Thu,21,201603,2016-03-31,Mar,Weekday,CNN,21:19:00,00:00:52,879414,Western Cape,Young Adults,coloured,male,1,1
771791,Mon,11,201603,2016-03-14,Mar,Weekday,Channel O,11:51:00,00:02:54,771791,Gauteng,Young Adults,black,male,1,1
771791,Sun,5,201603,2016-03-06,Mar,Weekend,M-Net,05:02:00,00:01:43,771791,Gauteng,Young Adults,black,male,1,1
819259,Fri,15,201602,2016-02-26,Feb,Weekday,Supersport Live Events,15:53:00,00:01:44,819259,Western Cape,Children,white,female,1,1
2285528,Tue,10,201603,2016-03-15,Mar,Weekday,ICC Cricket World Cup 2011,10:20:00,00:53:50,2285528,Western Cape,Young Adults,None,male,1,1
868892,Sat,14,201603,2016-03-12,Mar,Weekend,Trace TV,14:47:00,00:05:54,868892,Gauteng,Young Adults,black,male,1,1
808971,Mon,10,201602,2016-02-08,Feb,Weekday,Boomerang,10:45:00,00:00:14,808971,Gauteng,Adults,black,male,1,1
868892,Thu,10,201603,2016-03-10,Mar,Weekday,Channel O,10:50:00,00:01:42,868892,Gauteng,Young Adults,black,male,1,1
866251,Thu,19,201603,2016-03-10,Mar,Weekday,Boomerang,19:13:00,00:04:31,866251,Gauteng,Young Adults,black,male,1,1
779369,Thu,19,201602,2016-02-11,Feb,Weekday,CNN,19:35:00,00:20:39,779369,Gauteng,Adults,black,male,1,1
779369,Wed,5,201601,2016-01-20,Jan,Weekday,E! Entertainment,05:20:00,00:06:16,779369,Gauteng,Adults,black,male,1,1
779369,Mon,13,201601,2016-01-18,Jan,Weekday,CNN,13:06:00,00:13:19,779369,Gauteng,Adults,black,male,1,1
1281997,Sat,16,201602,2016-02-20,Feb,Weekend,Cartoon Network,16:51:00,00:00:35,1281997,Free State,Teens,coloured,female,1,1
615057,Sun,7,201601,2016-01-10,Jan,Weekend,Channel O,07:34:00,00:14:12,615057,Limpopo,Young Adults,black,female,1,1
786055,Tue,18,201601,2016-01-19,Jan,Weekday,Channel O,18:42:00,00:01:03,786055,Gauteng,Young Adults,white,female,1,1
786055,Mon,17,201601,2016-01-18,Jan,Weekday,DStv Events 1,17:49:00,00:02:25,786055,Gauteng,Young Adults,white,female,1,1
850656,Sat,21,201603,2016-03-05,Mar,Weekend,Africa Magic,21:12:00,00:00:16,850656,Mpumalanga,Young Adults,black,male,1,1
850656,Sun,5,201603,2016-03-06,Mar,Weekend,Channel O,05:25:00,00:00:00,850656,Mpumalanga,Young Adults,black,male,1,1
850656,Sun,7,201603,2016-03-06,Mar,Weekend,Africa Magic,07:09:00,00:00:00,850656,Mpumalanga,Young Adults,black,male,1,1
2368365,Wed,11,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,11:17:00,00:38:12,2368365,Limpopo,Young Adults,coloured,male,1,1
764296,Thu,8,201602,2016-02-04,Feb,Weekday,E! Entertainment,08:42:00,00:02:26,764296,Western Cape,Young Adults,coloured,male,1,1
764296,Mon,20,201602,2016-02-01,Feb,Weekday,Trace TV,20:10:00,00:00:00,764296,Western Cape,Young Adults,coloured,male,1,1
779373,Sun,5,201602,2016-02-28,Feb,Weekend,CNN,05:58:00,00:06:27,779373,Limpopo,Adults,black,male,1,1
771793,Tue,21,201601,2016-01-05,Jan,Weekday,Supersport Live Events,21:33:00,00:04:56,771793,Western Cape,Adults,indian_asian,female,1,1
771793,Sun,4,201601,2016-01-10,Jan,Weekend,Supersport Live Events,04:43:00,00:00:00,771793,Western Cape,Adults,indian_asian,female,1,1
771793,Thu,20,201602,2016-02-18,Feb,Weekday,Trace TV,20:23:00,00:00:42,771793,Western Cape,Adults,indian_asian,female,1,1
771793,Fri,0,201602,2016-02-12,Feb,Weekday,Trace TV,00:38:00,00:02:33,771793,Western Cape,Adults,indian_asian,female,1,1
1106084,Tue,18,201603,2016-03-22,Mar,Weekday,Channel O,18:50:00,00:11:39,1106084,Gauteng,Adults,black,male,1,1
1106084,Sat,17,201603,2016-03-05,Mar,Weekend,Supersport Live Events,17:30:00,00:00:54,1106084,Gauteng,Adults,black,male,1,1
1106084,Sun,9,201603,2016-03-06,Mar,Weekend,ICC Cricket World Cup 2011,09:20:00,00:11:24,1106084,Gauteng,Adults,black,male,1,1
1106084,Wed,4,201603,2016-03-09,Mar,Weekday,Trace TV,04:54:00,00:03:24,1106084,Gauteng,Adults,black,male,1,1
1106084,Wed,18,201603,2016-03-09,Mar,Weekday,Channel O,18:00:00,00:04:39,1106084,Gauteng,Adults,black,male,1,1
868895,Mon,23,201603,2016-03-14,Mar,Weekday,Trace TV,23:35:00,00:13:48,868895,Western Cape,Young Adults,coloured,male,1,1
868895,Sat,12,201603,2016-03-12,Mar,Weekend,ICC Cricket World Cup 2011,12:18:00,00:38:02,868895,Western Cape,Young Adults,coloured,male,1,1
868895,Sat,12,201603,2016-03-12,Mar,Weekend,Trace TV,12:19:00,00:01:09,868895,Western Cape,Young Adults,coloured,male,1,1
868895,Wed,0,201603,2016-03-16,Mar,Weekday,ICC Cricket World Cup 2011,00:02:00,00:02:00,868895,Western Cape,Young Adults,coloured,male,1,1
868895,Wed,0,201603,2016-03-16,Mar,Weekday,Channel O,00:14:00,00:03:18,868895,Western Cape,Young Adults,coloured,male,1,1
808934,Thu,12,201603,2016-03-24,Mar,Weekday,Supersport Live Events,12:17:00,00:12:40,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Fri,16,201603,2016-03-11,Mar,Weekday,Boomerang,16:58:00,00:05:30,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Sat,6,201602,2016-02-06,Feb,Weekend,Supersport Live Events,06:56:00,00:00:00,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Sat,10,201602,2016-02-06,Feb,Weekend,Trace TV,10:38:00,00:04:03,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Sat,19,201602,2016-02-06,Feb,Weekend,Supersport Live Events,19:55:00,00:03:38,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Sun,12,201603,2016-03-06,Mar,Weekend,Trace TV,12:38:00,00:04:57,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Fri,17,201602,2016-02-12,Feb,Weekday,SuperSport Blitz,17:16:00,00:02:42,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Sun,13,201603,2016-03-06,Mar,Weekend,Supersport Live Events,13:58:00,00:01:02,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Sun,14,201603,2016-03-06,Mar,Weekend,Supersport Live Events,14:00:00,00:01:38,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
808934,Sun,16,201603,2016-03-27,Mar,Weekend,Supersport Live Events,16:07:00,00:01:30,808934,Kwazulu Natal,Adults,indian_asian,male,1,1
939592,Sun,14,201603,2016-03-27,Mar,Weekend,Supersport Live Events,14:51:00,00:17:32,939592,Western Cape,Young Adults,coloured,male,1,1
771796,Fri,15,201602,2016-02-05,Feb,Weekday,SuperSport Blitz,15:17:00,00:27:14,771796,Western Cape,Adults,coloured,male,1,1
771796,Thu,10,201603,2016-03-24,Mar,Weekday,Supersport Live Events,10:46:00,00:02:28,771796,Western Cape,Adults,coloured,male,1,1
771796,Sat,16,201602,2016-02-06,Feb,Weekend,Channel O,16:10:00,00:00:51,771796,Western Cape,Adults,coloured,male,1,1
771796,Sat,16,201602,2016-02-06,Feb,Weekend,Supersport Live Events,16:18:00,00:00:18,771796,Western Cape,Adults,coloured,male,1,1
771796,Sun,16,201603,2016-03-27,Mar,Weekend,Supersport Live Events,16:58:00,00:24:10,771796,Western Cape,Adults,coloured,male,1,1
771796,Sat,17,201603,2016-03-26,Mar,Weekend,Supersport Live Events,17:00:00,01:44:38,771796,Western Cape,Adults,coloured,male,1,1
886770,Sun,20,201603,2016-03-20,Mar,Weekend,Supersport Live Events,20:18:00,00:00:00,886770,Uncategorized,Infants,None,Unknown,1,1
2368371,Sat,10,201603,2016-03-26,Mar,Weekend,Supersport Live Events,10:25:00,00:08:12,2368371,Western Cape,Adults,coloured,male,1,1
617535,Mon,20,201601,2016-01-11,Jan,Weekday,Africa Magic,20:08:00,00:00:11,617535,Gauteng,Adults,indian_asian,male,1,1
617961,Sun,22,201601,2016-01-31,Jan,Weekend,Boomerang,22:06:00,00:09:11,617961,Mpumalanga,Young Adults,indian_asian,male,1,1
771797,Wed,13,201602,2016-02-03,Feb,Weekday,SuperSport Blitz,13:31:00,00:00:32,771797,Gauteng,Adults,None,male,1,1
67584,Mon,15,201601,2016-01-18,Jan,Weekday,Supersport Live Events,15:04:00,00:05:58,67584,Western Cape,Middle Aged,white,male,1,1
808936,Thu,12,201603,2016-03-24,Mar,Weekday,Supersport Live Events,12:31:00,00:05:50,808936,Gauteng,Young Adults,white,male,1,1
808936,Thu,10,201602,2016-02-18,Feb,Weekday,Supersport Live Events,10:25:00,00:00:00,808936,Gauteng,Young Adults,white,male,1,1
590480,Mon,16,201601,2016-01-04,Jan,Weekday,Africa Magic,16:11:00,00:02:47,590480,Western Cape,Children,indian_asian,female,1,1
831713,Mon,7,201603,2016-03-14,Mar,Weekday,Trace TV,07:08:00,00:07:06,831713,North West,Young Adults,black,female,1,1
831713,Mon,14,201603,2016-03-07,Mar,Weekday,Trace TV,14:45:00,00:15:21,831713,North West,Young Adults,black,female,1,1
817216,Wed,15,201602,2016-02-24,Feb,Weekday,ICC Cricket World Cup 2011,15:57:00,00:02:56,817216,Kwazulu Natal,Young Adults,white,male,1,1
817216,Thu,21,201602,2016-02-25,Feb,Weekday,M-Net,21:13:00,00:00:00,817216,Kwazulu Natal,Young Adults,white,male,1,1
2406478,Sat,13,201603,2016-03-26,Mar,Weekend,Supersport Live Events,13:50:00,00:07:00,2406478,Eastern Cape,Adults,NONE,male,1,1
793592,Mon,12,201603,2016-03-21,Mar,Weekday,Channel O,12:34:00,01:06:21,793592,Uncategorized,Infants,None,Unknown,1,1
904063,Sat,22,201603,2016-03-26,Mar,Weekend,Cartoon Network,22:02:00,00:00:17,904063,Gauteng,Young Adults,black,male,1,1
904063,Sat,20,201603,2016-03-26,Mar,Weekend,Cartoon Network,20:09:00,00:00:15,904063,Gauteng,Young Adults,black,male,1,1
586459,Sat,9,201601,2016-01-02,Jan,Weekend,Cartoon Network,09:49:00,00:05:10,586459,Free State,Young Adults,black,male,1,1
791320,Sat,12,201603,2016-03-05,Mar,Weekend,ICC Cricket World Cup 2011,12:57:00,00:00:14,791320,Kwazulu Natal,Adults,indian_asian,female,1,1
791320,Sun,9,201603,2016-03-06,Mar,Weekend,ICC Cricket World Cup 2011,09:33:00,00:13:04,791320,Kwazulu Natal,Adults,indian_asian,female,1,1
791320,Sun,8,201603,2016-03-06,Mar,Weekend,ICC Cricket World Cup 2011,08:32:00,00:13:54,791320,Kwazulu Natal,Adults,indian_asian,female,1,1
771802,Sat,12,201601,2016-01-02,Jan,Weekend,Boomerang,12:42:00,00:09:55,771802,Western Cape,Adults,coloured,male,1,1
771802,Sat,14,201601,2016-01-30,Jan,Weekend,Supersport Live Events,14:11:00,01:23:54,771802,Western Cape,Adults,coloured,male,1,1
771802,Fri,11,201601,2016-01-01,Jan,Weekday,CNN,11:25:00,00:00:21,771802,Western Cape,Adults,coloured,male,1,1
771802,Fri,14,201601,2016-01-08,Jan,Weekday,Supersport Live Events,14:50:00,00:06:06,771802,Western Cape,Adults,coloured,male,1,1
771802,Fri,2,201601,2016-01-01,Jan,Weekday,CNN,02:37:00,00:01:06,771802,Western Cape,Adults,coloured,male,1,1
771802,Fri,16,201602,2016-02-12,Feb,Weekday,Supersport Live Events,16:51:00,01:19:52,771802,Western Cape,Adults,coloured,male,1,1
808941,Tue,0,201603,2016-03-01,Mar,Weekday,SuperSport Blitz,00:30:00,00:00:32,808941,Western Cape,Adults,coloured,male,1,1
600713,Fri,14,201601,2016-01-01,Jan,Weekday,Channel O,14:32:00,00:47:18,600713,Kwazulu Natal,Young Adults,black,male,1,1
600713,Wed,14,201601,2016-01-13,Jan,Weekday,Channel O,14:27:00,00:00:27,600713,Kwazulu Natal,Young Adults,black,male,1,1
2407123,Mon,7,201603,2016-03-14,Mar,Weekday,Boomerang,07:40:00,00:00:44,2407123,Mpumalanga,Young Adults,black,male,1,1
2407123,Tue,21,201603,2016-03-08,Mar,Weekday,Cartoon Network,21:04:00,00:08:40,2407123,Mpumalanga,Young Adults,black,male,1,1
2407123,Sun,9,201603,2016-03-06,Mar,Weekend,ICC Cricket World Cup 2011,09:48:00,00:00:06,2407123,Mpumalanga,Young Adults,black,male,1,1
939600,Sat,2,201603,2016-03-19,Mar,Weekend,Africa Magic,02:07:00,00:00:14,939600,Gauteng,Young Adults,black,male,1,1
939600,Sun,14,201603,2016-03-20,Mar,Weekend,ICC Cricket World Cup 2011,14:34:00,00:00:42,939600,Gauteng,Young Adults,black,male,1,1
939600,Sun,15,201603,2016-03-20,Mar,Weekend,Supersport Live Events,15:36:00,00:01:14,939600,Gauteng,Young Adults,black,male,1,1
939602,Tue,16,201603,2016-03-22,Mar,Weekday,Channel O,16:45:00,00:15:03,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Fri,20,201603,2016-03-18,Mar,Weekday,Cartoon Network,20:38:00,00:00:00,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Fri,8,201603,2016-03-18,Mar,Weekday,Supersport Live Events,08:19:00,00:00:12,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Fri,20,201603,2016-03-18,Mar,Weekday,Cartoon Network,20:05:00,00:00:11,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Sun,12,201603,2016-03-20,Mar,Weekend,Cartoon Network,12:27:00,00:00:49,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Mon,13,201603,2016-03-28,Mar,Weekday,ICC Cricket World Cup 2011,13:33:00,00:01:46,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Mon,13,201603,2016-03-28,Mar,Weekday,Channel O,13:46:00,00:05:00,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Fri,4,201603,2016-03-25,Mar,Weekday,Channel O,04:46:00,00:45:00,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Fri,4,201603,2016-03-25,Mar,Weekday,Africa Magic,04:26:00,00:03:32,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Tue,9,201603,2016-03-29,Mar,Weekday,Channel O,09:28:00,00:04:30,939602,Eastern Cape,Teens,coloured,male,1,1
939602,Mon,16,201603,2016-03-21,Mar,Weekday,Africa Magic,16:36:00,00:02:07,939602,Eastern Cape,Teens,coloured,male,1,1
866315,Thu,22,201603,2016-03-17,Mar,Weekday,Boomerang,22:32:00,00:00:35,866315,Gauteng,Adults,black,male,1,1
939603,Wed,8,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,08:47:00,00:34:22,939603,Limpopo,Young Adults,indian_asian,male,1,1
